objectid,cod_favela,nome,situacao,cod_comple,complexo,data_cadas,cod_bairro,bairro,cod_ra,ra,cod_rp,rp,cod_ap,pop_sabren,dom_sabren,fonte,upp,cod_bair_1,area,shape_Length,shape_Area
670,128,Parque Proletário do Grotão,1,2028,Grotão,1981/06/01 00:00:00+00,43,Penha,11,Penha,3.5,Penha,3,1123,553,IPP com base em IBGE - Censo Demográfico 2022,,043,104736.40529391,1993.41562511477,104736.405293936
671,129,"Rua Frei Gaspar, nº 279",1,2028,Grotão,1981/07/23 00:00:00+00,44,Penha Circular,11,Penha,3.5,Penha,3,191,128,IPP com base em IBGE - Censo Demográfico 2022,,044,10307.21938905,514.847502285299,10307.2193890976
672,140,Dois de Maio,1,2041,Dois de Maio,1981/06/24 00:00:00+00,60,Sampaio,13,Méier,3.2,Méier,3,1554,590,IPP com base em IBGE - Censo Demográfico 2022,,060,47681.08432823,1810.01765617813,47681.0825361672
673,130,Rua Laudelino Freire,1,2031,Penha,1981/10/16 00:00:00+00,43,Penha,11,Penha,3.5,Penha,3,732,390,IPP com base em IBGE - Censo Demográfico 2022,,043,55028.78516374,2283.2577699355,55028.7837411451
674,131,Vila Cambucí,1,2035,Vila Cambucí,1981/07/24 00:00:00+00,46,Cordovil,31,Vigário Geral,3.5,Penha,3,594,254,IPP com base em IBGE - Censo Demográfico 2022,,046,22531.55552209,1197.02924208021,22531.5555221882
675,136,Belém-Belém,2,0,Isolada,1981/07/16 00:00:00+00,66,Engenho de Dentro,13,Méier,3.2,Méier,3,640,273,IPP com base em IBGE - Censo Demográfico 2022,,066,16474.50755861,973.24750815445,16474.5075586252
676,132,Rua Rodolfo Chambelland,2,0,Isolada,1981/08/03 00:00:00+00,49,Jardim América,31,Vigário Geral,3.5,Penha,3,386,213,IPP com base em IBGE - Censo Demográfico 2022,,049,29563.32803797,2459.7820801905,29563.3280385006
677,133,Serra Pelada,1,2035,Vila Cambucí,1981/07/24 00:00:00+00,46,Cordovil,31,Vigário Geral,3.5,Penha,3,508,194,IPP com base em IBGE - Censo Demográfico 2022,,046,11778.35906635,669.246227606275,11778.3590663522
678,134,Te Contei,1,2034,Vigário Lucas,1981/07/28 00:00:00+00,47,Parada de Lucas,31,Vigário Geral,3.5,Penha,3,329,154,IPP com base em IBGE - Censo Demográfico 2022,,047,4886.91995502,410.339491958963,4886.91995509201
679,125,Parque Jardim Beira Mar,1,2034,Vigário Lucas,1981/08/08 00:00:00+00,47,Parada de Lucas,31,Vigário Geral,3.5,Penha,3,8425,3752,IPP com base em IBGE - Censo Demográfico 2022,,047,235855.08030291,2695.9088393056,235855.079668882
680,135,Vila Proletária da Penha,1,2031,Penha,1981/03/30 00:00:00+00,43,Penha,11,Penha,3.5,Penha,3,12095,5408,IPP com base em IBGE - Censo Demográfico 2022,,043,367087.36322872,5709.86861370597,367087.370058023
681,139,Conjunto Residencial Fernão Cardin,2,0,Isolada,1981/07/22 00:00:00+00,66,Engenho de Dentro,13,Méier,3.2,Méier,3,2480,1020,IPP com base em IBGE - Censo Demográfico 2022,,066,51513.68535276,2011.39166142257,51513.6853529913
682,157,Rua Pereira Pinto,2,0,Isolada,1981/07/27 00:00:00+00,56,Tomás Coelho,12,Inhaúma,3.4,Inhaúma,3,264,96,IPP com base em IBGE - Censo Demográfico 2022,,056,7670.89639878,581.624286191496,7670.89639859246
683,141,Jacarezinho,1,2083,Jacarezinho,1981/12/14 00:00:00+00,155,Jacarezinho,28,Jacarezinho,3.2,Méier,3,30284,12365,IPP com base em IBGE - Censo Demográfico 2022,,155,373847.09648817,4603.21016734647,373847.097104008
684,142,Marlene,1,2147,Marlene,1981/07/23 00:00:00+00,51,Jacaré,13,Méier,3.2,Méier,3,548,232,IPP com base em IBGE - Censo Demográfico 2022,,051,10217.92669468,546.844751651056,10217.9266947169
685,143,Morro da Caixa d'Água (RA - Méier),1,2046,Morro do Urubu,1981/07/23 00:00:00+00,69,Piedade,13,Méier,3.2,Méier,3,637,272,IPP com base em IBGE - Censo Demográfico 2022,,069,48655.6699411,1788.87148997494,48655.6699412311
686,409,"Rua Oliveira Bueno, nº 832",1,2071,Parque Criança Esperança,1993/05/04 00:00:00+00,107,Anchieta,22,Anchieta,3.6,Pavuna,3,136,55,IPP com base em IBGE - Censo Demográfico 2022,,107,4170.84992425,259.795117435392,4170.84992412404
687,144,Morro do Engenho da Rainha,2,0,Isolada,1981/08/02 00:00:00+00,55,Engenho da Rainha,12,Inhaúma,3.4,Inhaúma,3,1104,497,IPP com base em IBGE - Censo Demográfico 2022,,055,71938.80144231,2545.09298652995,71938.8014424269
688,145,Morro do Trajano,2,0,Isolada,1981/06/24 00:00:00+00,71,Pilares,13,Méier,3.2,Méier,3,378,149,IPP com base em IBGE - Censo Demográfico 2022,,071,8827.13181179,601.657367992777,8827.13181201264
689,148,Nova Brasília (RA - Alemão),1,2084,Complexo do Alemão,1981/03/30 00:00:00+00,156,Complexo do Alemão,29,Complexo do Alemão,3.4,Inhaúma,3,12051,5136,IPP com base em IBGE - Censo Demográfico 2022,,156,339835.99437133,5734.08532522325,339835.99549848
690,149,Parque Proletário Águia de Ouro,1,2145,Parque Proletário Águia de Ouro,1981/07/02 00:00:00+00,54,Inhaúma,12,Inhaúma,3.4,Inhaúma,3,1201,427,IPP com base em IBGE - Censo Demográfico 2022,,054,44022.76198695,1628.97047668372,44022.7619869762
691,158,Seu Pedro,2,0,Isolada,1981/07/14 00:00:00+00,53,Del Castilho,12,Inhaúma,3.4,Inhaúma,3,174,87,IPP com base em IBGE - Censo Demográfico 2022,,053,10436.85016973,1701.83703845189,10436.8501696915
692,159,Tautá,1,2083,Jacarezinho,1981/07/27 00:00:00+00,155,Jacarezinho,28,Jacarezinho,3.2,Méier,3,337,176,IPP com base em IBGE - Censo Demográfico 2022,,155,6337.72047767,498.218597733525,6337.72047764226
693,183,"Rua Camarista Meier, nº 914",1,2040,Bairro Ouro Preto,1981/08/10 00:00:00+00,66,Engenho de Dentro,13,Méier,3.2,Méier,3,45,29,IPP com base em IBGE - Censo Demográfico 2022,,066,5891.4423591,385.61112401883,5891.44289197578
694,146,Morro do Urubu,1,2046,Morro do Urubu,1981/07/29 00:00:00+00,71,Pilares,13,Méier,3.2,Méier,3,2498,1046,IPP com base em IBGE - Censo Demográfico 2022,,071,154636.5533483,6029.87743701491,154636.553614233
695,147,Morro das Palmeiras,1,2084,Complexo do Alemão,1981/07/31 00:00:00+00,156,Complexo do Alemão,29,Complexo do Alemão,3.4,Inhaúma,3,1579,628,IPP com base em IBGE - Censo Demográfico 2022,,156,105360.90435593,1599.42558781471,105360.904356117
696,150,Parque Proletário Engenho da Rainha,2,0,Isolada,1981/07/27 00:00:00+00,55,Engenho da Rainha,12,Inhaúma,3.4,Inhaúma,3,1767,783,IPP com base em IBGE - Censo Demográfico 2022,,055,62629.14809252,2871.60573061321,62629.1456815863
697,151,Parque União de Del Castilho,1,2038,Parque União de Del Castilho,1981/06/25 00:00:00+00,53,Del Castilho,12,Inhaúma,3.4,Inhaúma,3,1741,752,IPP com base em IBGE - Censo Demográfico 2022,,053,49286.77731748,2837.3876351735,49286.7761788653
698,152,Pica Pau Amarelo,2,0,Isolada,1981/07/31 00:00:00+00,65,Cachambi,13,Méier,3.2,Méier,3,729,266,IPP com base em IBGE - Censo Demográfico 2022,,065,11757.60231357,761.143873290842,11757.602313694
699,153,"Praça Marimbá, 60 (Fundos)",2,0,Isolada,1981/08/11 00:00:00+00,155,Jacarezinho,28,Jacarezinho,3.2,Méier,3,118,44,IPP com base em IBGE - Censo Demográfico 2022,,155,2599.0056651,287.386371499262,2599.00566514156
700,154,Relicário,1,2084,Complexo do Alemão,1981/05/29 00:00:00+00,54,Inhaúma,12,Inhaúma,3.4,Inhaúma,3,271,128,IPP com base em IBGE - Censo Demográfico 2022,,054,44392.91389818,1062.74629960191,44392.9138983055
701,155,Rua Itabirito,1,2046,Morro do Urubu,1981/07/14 00:00:00+00,71,Pilares,13,Méier,3.2,Méier,3,338,140,IPP com base em IBGE - Censo Demográfico 2022,,071,18066.92217119,1177.15849017803,18066.9221711464
702,156,"Rua Matinoré, nº 163 (Fundos)",1,2083,Jacarezinho,1981/01/24 00:00:00+00,155,Jacarezinho,28,Jacarezinho,3.2,Méier,3,63,32,IPP com base em IBGE - Censo Demográfico 2022,,155,1026.97657891,130.926785598728,1026.97657887073
703,161,Vila Caramuru,1,2046,Morro do Urubu,1981/08/11 00:00:00+00,56,Tomás Coelho,12,Inhaúma,3.4,Inhaúma,3,742,285,IPP com base em IBGE - Censo Demográfico 2022,,056,25056.08005626,1038.78988614352,25056.0800562353
704,162,Vila União (RA - São Cristóvão),1,2026,Manguinhos,1981/03/19 00:00:00+00,12,Benfica,7,São Cristóvão,1.1,Centro,1,785,357,IPP com base em IBGE - Censo Demográfico 2022,,012,22953.707283,1493.67967684221,22953.7072830806
705,164,Barro Preto,1,2044,Lins,1981/08/21 00:00:00+00,61,Engenho Novo,13,Méier,3.2,Méier,3,508,197,IPP com base em IBGE - Censo Demográfico 2022,,061,27804.21814717,857.471127106301,27804.2172428465
706,165,Barro Vermelho,1,2044,Lins,1981/08/14 00:00:00+00,61,Engenho Novo,13,Méier,3.2,Méier,3,561,225,IPP com base em IBGE - Censo Demográfico 2022,,061,18520.07289718,595.958248463756,18520.07289717
707,166,Beco do Vitorino,1,2045,Morro do Pau Ferro,1981/08/17 00:00:00+00,68,Encantado,13,Méier,3.2,Méier,3,71,28,IPP com base em IBGE - Censo Demográfico 2022,,068,2494.28304653,231.275239817919,2494.28304650172
708,168,Cachoeirinha,1,2044,Lins,1981/08/18 00:00:00+00,62,Lins de Vasconscelos,13,Méier,3.2,Méier,3,1598,555,IPP com base em IBGE - Censo Demográfico 2022,,062,53446.67731463,1445.9815968843,53446.6773145799
709,169,"Cardoso de Mesquita, nº 28",2,0,Isolada,1981/08/17 00:00:00+00,67,Água Santa,13,Méier,3.2,Méier,3,64,31,IPP com base em IBGE - Censo Demográfico 2022,,067,5579.91782458,343.138608342585,5579.9178245367
710,170,Morro dos Mineiros,1,2046,Morro do Urubu,1992/01/09 00:00:00+00,69,Piedade,13,Méier,3.2,Méier,3,216,97,IPP com base em IBGE - Censo Demográfico 2022,,069,15166.64819011,584.752742147451,15166.6481900959
711,348,Sossego - Alegria,1,2032,Bairro Proletário do Dique,1981/08/06 00:00:00+00,114,Pavuna,25,Pavuna,3.6,Pavuna,3,1134,448,IPP com base em IBGE - Censo Demográfico 2022,,114,57482.55764907,1167.00869669972,57482.5576490538
712,171,Dona Francisca,1,2044,Lins,1981/08/19 00:00:00+00,62,Lins de Vasconscelos,13,Méier,3.2,Méier,3,1595,622,IPP com base em IBGE - Censo Demográfico 2022,,062,84504.59857401,1579.16514090919,84504.5985743292
713,173,Morro da Bacia,1,2044,Lins,1981/08/18 00:00:00+00,61,Engenho Novo,13,Méier,3.2,Méier,3,449,180,IPP com base em IBGE - Censo Demográfico 2022,,061,18404.56415022,787.655125225844,18404.563453266
714,174,Morro da Cachoeira Grande,1,2044,Lins,1981/08/18 00:00:00+00,62,Lins de Vasconscelos,13,Méier,3.2,Méier,3,1618,583,IPP com base em IBGE - Censo Demográfico 2022,,062,58260.73665741,1008.19820672749,58260.7366575584
715,175,Morro da Matriz,1,2047,Morro São João,1981/08/12 00:00:00+00,61,Engenho Novo,13,Méier,3.2,Méier,3,1128,483,IPP com base em IBGE - Censo Demográfico 2022,,061,40724.48389702,1388.81942811988,40724.485706661
716,179,Morro do Encontro,1,2044,Lins,1981/08/12 00:00:00+00,61,Engenho Novo,13,Méier,3.2,Méier,3,1291,553,IPP com base em IBGE - Censo Demográfico 2022,,061,66927.00277997,1735.67683612241,66927.0027797689
717,246,Espírito Santo,1,2058,Vila Campinho,1981/09/04 00:00:00+00,124,Praça Seca,16,Jacarepaguá,4.1,Jacarepaguá,4,1032,491,IPP com base em IBGE - Censo Demográfico 2022,,124,33086.00513564,1012.5476427405,33086.0051356419
718,176,Morro São João,1,2047,Morro São João,1981/05/06 00:00:00+00,61,Engenho Novo,13,Méier,3.2,Méier,3,2503,1040,IPP com base em IBGE - Censo Demográfico 2022,,061,110758.52621616,3325.59778413236,110758.525547859
719,177,Morro do Amor,1,2044,Lins,1981/08/19 00:00:00+00,62,Lins de Vasconscelos,13,Méier,3.2,Méier,3,1344,517,IPP com base em IBGE - Censo Demográfico 2022,,062,61643.47803104,2049.63418431876,61643.4780310247
720,178,Morro do Céu,1,2040,Bairro Ouro Preto,1981/08/10 00:00:00+00,62,Lins de Vasconscelos,13,Méier,3.2,Méier,3,645,305,IPP com base em IBGE - Censo Demográfico 2022,,062,55836.76671913,1962.14403353282,55836.7667191786
721,214,Oliveira Junqueira,1,2052,Sociedade Beneficiente e Social Frei,1981/12/18 00:00:00+00,90,Marechal Hermes,15,Madureira,3.3,Madureira,3,73,36,IPP com base em IBGE - Censo Demográfico 2022,,090,2455.48501156,310.474294547285,2455.48501158078
722,423,Do Larguinho,1,2110,Nilo,1988/04/01 00:00:00+00,139,Realengo,33,Realengo,5.1,Bangu,5,336,130,IPP com base em IBGE - Censo Demográfico 2022,,139,11038.06710807,504.329899699075,11038.0671078402
723,180,Morro Nossa Senhora da Guia,1,2044,Lins,1981/08/10 00:00:00+00,62,Lins de Vasconscelos,13,Méier,3.2,Méier,3,596,217,IPP com base em IBGE - Censo Demográfico 2022,,062,43633.19371819,1504.06526654003,43633.193718228
724,181,Morro do Queto,1,2047,Morro São João,1981/08/05 00:00:00+00,60,Sampaio,13,Méier,3.2,Méier,3,1049,418,IPP com base em IBGE - Censo Demográfico 2022,,060,35617.58149043,1263.38931056181,35617.5794074735
725,182,Pretos Forros,1,2040,Bairro Ouro Preto,1981/08/10 00:00:00+00,62,Lins de Vasconscelos,13,Méier,3.2,Méier,3,556,209,IPP com base em IBGE - Censo Demográfico 2022,,062,37354.28334208,1062.02019364486,37354.2832484303
726,184,Grotão de Costa Barros,1,2076,Chico Mendes (Morro do Chapadão),1991/09/17 00:00:00+00,113,Costa Barros,25,Pavuna,3.6,Pavuna,3,263,107,IPP com base em IBGE - Censo Demográfico 2022,,113,19337.31284242,1490.52751488832,19337.3128422744
727,215,Padre Manuel da Nóbrega,2,0,Isolada,1981/08/24 00:00:00+00,79,Quintino Bocaiúva,15,Madureira,3.3,Madureira,3,811,315,IPP com base em IBGE - Censo Demográfico 2022,,079,18527.85737838,758.932331942682,18527.8573784505
728,216,Parque Araruna,2,0,Isolada,1981/08/24 00:00:00+00,79,Quintino Bocaiúva,15,Madureira,3.3,Madureira,3,350,184,IPP com base em IBGE - Censo Demográfico 2022,,079,15905.72848489,937.822940807822,15905.7284850737
729,424,Beco da Usina,2,0,Isolada,1988/01/02 00:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,2198,580,IPP com base em IBGE - Censo Demográfico 2022,,141,24809.13829289,807.249728226368,24809.1382927838
730,185,Santa Terezinha,1,2044,Lins,1981/08/29 00:00:00+00,62,Lins de Vasconscelos,13,Méier,3.2,Méier,3,2121,865,IPP com base em IBGE - Censo Demográfico 2022,,062,159921.53888403,2517.91890603892,159921.538273768
731,186,Santos Titara,2,0,Isolada,1981/08/05 00:00:00+00,64,Todos os Santos,13,Méier,3.2,Méier,3,47,23,IPP com base em IBGE - Censo Demográfico 2022,,064,1283.51525477,149.172536751327,1283.51525474144
732,187,Serra do Padilha,2,0,Isolada,1981/08/18 00:00:00+00,67,Água Santa,13,Méier,3.2,Méier,3,129,66,IPP com base em IBGE - Censo Demográfico 2022,,067,5962.99677449,451.354443403955,5962.99677445274
733,188,Travessa Bernardo,1,2045,Morro do Pau Ferro,1981/08/17 00:00:00+00,68,Encantado,13,Méier,3.2,Méier,3,218,80,IPP com base em IBGE - Censo Demográfico 2022,,068,4982.309137,350.530645877425,4982.30913696566
734,189,Vila Cabuçu,1,2044,Lins,1981/08/12 00:00:00+00,61,Engenho Novo,13,Méier,3.2,Méier,3,600,223,IPP com base em IBGE - Censo Demográfico 2022,,061,19685.04142209,722.952593577806,19685.0414220399
735,190,"Avenida Automóvel Clube, nº 8.340",2,0,Isolada,1981/09/14 00:00:00+00,77,Colégio,14,Irajá,3.3,Madureira,3,257,118,IPP com base em IBGE - Censo Demográfico 2022,,077,7267.84922261,561.916083173649,7267.84922233174
736,191,Barreira do Juca,1,2050,Barreira do Juca,1981/09/18 00:00:00+00,87,Honório Gurgel,15,Madureira,3.3,Madureira,3,1471,574,IPP com base em IBGE - Censo Demográfico 2022,,087,43292.33133143,1576.67433232426,43292.3313308155
737,217,Parque Silva Vale,1,2048,Morro do Juramento,1981/08/04 00:00:00+00,56,Tomás Coelho,12,Inhaúma,3.4,Inhaúma,3,1726,732,IPP com base em IBGE - Censo Demográfico 2022,,056,78833.87045861,2388.56230327825,78833.8704585789
738,192,Faz Quem Quer (RA - Madureira),1,2051,Faz Quem Quer (RA - Madureira),1981/09/18 00:00:00+00,86,Rocha Miranda,15,Madureira,3.3,Madureira,3,2055,790,IPP com base em IBGE - Censo Demográfico 2022,,086,123851.36243865,2910.6321632562,123851.363136324
739,194,Moisés Santana,1,2051,Faz Quem Quer (RA - Madureira),1981/09/18 00:00:00+00,85,Turiaçu,15,Madureira,3.3,Madureira,3,230,88,IPP com base em IBGE - Censo Demográfico 2022,,085,8043.80443068,368.645067750868,8043.80443077732
740,195,Morro do Juramento,1,2048,Morro do Juramento,1981/09/15 00:00:00+00,73,Vicente de Carvalho,14,Irajá,3.3,Madureira,3,6957,2951,IPP com base em IBGE - Censo Demográfico 2022,,073,311681.63253382,4988.68160691652,311681.6325342
741,218,Parque Vila Nova,1,2055,Parque Vila Nova,1981/10/22 00:00:00+00,88,Oswaldo Cruz,15,Madureira,3.3,Madureira,3,726,313,IPP com base em IBGE - Censo Demográfico 2022,,088,19525.34103805,931.688432734738,19525.3410380503
742,219,"Rua Baleares, nº 172 - Rua Amália, nº 286",1,2056,Rua Baleares,1981/10/05 00:00:00+00,80,Cavalcanti,15,Madureira,3.3,Madureira,3,1021,429,IPP com base em IBGE - Censo Demográfico 2022,,080,41816.91866711,1575.86039659271,41816.9186672204
743,196,Morro do Sapê,1,2051,Faz Quem Quer (RA - Madureira),1981/09/18 00:00:00+00,84,Vaz Lobo,15,Madureira,3.3,Madureira,3,1168,492,IPP com base em IBGE - Censo Demográfico 2022,,084,93559.76570589,3183.80143799476,93559.7657054919
744,198,Rua Miguel Dibo,2,0,Isolada,1981/09/14 00:00:00+00,76,Irajá,14,Irajá,3.3,Madureira,3,246,91,IPP com base em IBGE - Censo Demográfico 2022,,076,12023.90633932,591.627487494767,12023.9063394246
745,199,Vila Operária Diamantes,1,2050,Barreira do Juca,1981/10/05 00:00:00+00,87,Honório Gurgel,15,Madureira,3.3,Madureira,3,298,123,IPP com base em IBGE - Censo Demográfico 2022,,087,13521.26491639,918.135220041298,13521.2649162818
746,197,Morro União,2,0,Isolada,1981/09/14 00:00:00+00,110,Coelho Neto,25,Pavuna,3.6,Pavuna,3,3864,1538,IPP com base em IBGE - Censo Demográfico 2022,,110,134970.56496107,1741.36071832706,134970.56496123
747,200,Vila São Jorge (RA - Irajá),2,0,Isolada,1981/09/14 00:00:00+00,77,Colégio,14,Irajá,3.3,Madureira,3,9179,3666,IPP com base em IBGE - Censo Demográfico 2022,,077,217720.51080436,4185.68772687206,217720.510804515
748,208,"Rua Joaquim Martins, nº 378-Fundos",2,0,Isolada,1981/08/19 00:00:00+00,69,Piedade,13,Méier,3.2,Méier,3,13,7,IPP com base em IBGE - Censo Demográfico 2022,,069,1204.14863799,167.749227022532,1204.14863795999
749,242,Caxangá,1,2095,Fazenda Mato Alto,1981/09/08 00:00:00+00,123,Tanque,16,Jacarepaguá,4.1,Jacarepaguá,4,298,142,IPP com base em IBGE - Censo Demográfico 2022,,123,13509.93321451,743.817070626595,13509.9332146626
750,201,"Rua Congo, nº 147",1,2116,Alto Kennedy,1991/09/02 00:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,1673,630,IPP com base em IBGE - Censo Demográfico 2022,,141,85677.05438971,2036.20367216808,85677.0545564539
751,202,Avenida do Tenente,2,0,Isolada,1981/08/31 00:00:00+00,89,Bento Ribeiro,15,Madureira,3.3,Madureira,3,224,81,IPP com base em IBGE - Censo Demográfico 2022,,089,4243.83534912,313.932449807803,4243.83534906155
752,203,Buriti - Congonhas,1,2051,Faz Quem Quer (RA - Madureira),1981/08/27 00:00:00+00,83,Madureira,15,Madureira,3.3,Madureira,3,1896,659,IPP com base em IBGE - Censo Demográfico 2022,,083,89098.8008346,2260.04931227369,89098.8020677617
753,204,Monte Carmelo,2,0,Isolada,1981/08/31 00:00:00+00,89,Bento Ribeiro,15,Madureira,3.3,Madureira,3,242,103,IPP com base em IBGE - Censo Demográfico 2022,,089,8144.75307517,404.973552035093,8144.75307526872
754,205,"Rua Araticum, nº 832",1,2088,Araticum,1991/08/19 00:00:00+00,116,Anil,16,Jacarepaguá,4.1,Jacarepaguá,4,1054,480,IPP com base em IBGE - Censo Demográfico 2022,,116,26286.87938082,727.08257522894,26286.8793808491
755,220,Rua Embiri,1,2057,Rua Embiri,1981/09/01 00:00:00+00,89,Bento Ribeiro,15,Madureira,3.3,Madureira,3,245,103,IPP com base em IBGE - Censo Demográfico 2022,,089,15889.68442845,554.68951491006,15889.6844284245
756,221,Rua Engenheiro Clóvis nº 304,2,0,Isolada,1981/08/17 00:00:00+00,69,Piedade,13,Méier,3.2,Méier,3,85,35,IPP com base em IBGE - Censo Demográfico 2022,,069,2598.35199025,319.991474290282,2598.35199023697
757,222,Sociedade Beneficiente e Social Frei Sampaio,1,2052,Sociedade Beneficiente e Social Frei,1995/06/02 00:00:00+00,90,Marechal Hermes,15,Madureira,3.3,Madureira,3,306,131,IPP com base em IBGE - Censo Demográfico 2022,,090,5390.78762415,296.104726792852,5390.78762417751
758,223,"Rua Iguaçu, nº 360, casa 23",2,0,Isolada,1981/09/03 00:00:00+00,81,Engenheiro Leal,15,Madureira,3.3,Madureira,3,261,106,IPP com base em IBGE - Censo Demográfico 2022,,081,22043.79139096,740.104214606028,22043.7913909075
759,224,Cristo Rei,1,2057,Rua Embiri,1981/09/01 00:00:00+00,90,Marechal Hermes,15,Madureira,3.3,Madureira,3,184,69,IPP com base em IBGE - Censo Demográfico 2022,,090,4344.52607593,268.199249993832,4344.52607604399
760,206,Grota,1,2053,Grota,1981/09/06 00:00:00+00,83,Madureira,15,Madureira,3.3,Madureira,3,1248,677,IPP com base em IBGE - Censo Demográfico 2022,,083,125391.2104925,3333.94545000359,125391.210047062
761,207,Jardim Piedade,1,2043,Jardim Piedade,1981/08/25 00:00:00+00,69,Piedade,13,Méier,3.2,Méier,3,3316,1275,IPP com base em IBGE - Censo Demográfico 2022,,069,148216.49861769,3270.41657774256,148216.498175927
762,247,Estrada do Catonho I,2,0,Isolada,1981/09/10 00:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,562,228,IPP com base em IBGE - Censo Demográfico 2022,,122,21314.93894171,725.677425397432,21314.9389416127
